kernel,bop/s,elapsed_ms,ndim,n_vectors,n_queries,knn
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,130.93517006207887,2050.1402020001933,128,1048576,1000,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,151.47442754327423,1772.1503249999842,128,1048576,1000,10
JACCARD_U64X2_C,53.13138210510442,20.20918299990626,128,4194304,1,10
JACCARD_B128_VPSHUFB_SAD,37.36996628371777,28.732748000038555,128,4194304,1,10
JACCARD_B128_VPOPCNTQ,45.56546220713012,23.564818000068044,128,4194304,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,42.13571378075415,25.482939000085025,128,4194304,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,49.77457330868791,21.57209500001045,128,4194304,1,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,46.10544695512631,23.288827999977002,128,4194304,1,10
JACCARD_B128_VPOPCNTQ_PDX,53.49245888875473,20.07276999984242,128,4194304,1,10
JACCARD_B128_VPSHUFB_PDX,54.37626137387829,19.74651800014726,128,4194304,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,55.49519112116404,19.348375999925338,128,4194304,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,53.036131031651855,20.245477999878858,128,4194304,1,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,52.37522536138563,20.50094900005206,128,4194304,1,10
JACCARD_U64X2_C,120.22317891439897,89.31237999991026,128,4194304,10,10
JACCARD_B128_VPSHUFB_SAD,54.68355879570388,196.35551300007137,128,4194304,10,10
JACCARD_B128_VPOPCNTQ,73.22073413672756,146.6445040000508,128,4194304,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,64.11788297647587,167.4637050000456,128,4194304,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,85.50263285615864,125.57997199996862,128,4194304,10,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,74.80323926583968,143.54215599996678,128,4194304,10,10
JACCARD_B128_VPOPCNTQ_PDX,115.76241496784927,92.75392400013516,128,4194304,10,10
JACCARD_B128_VPSHUFB_PDX,114.00809210390781,94.18119399992975,128,4194304,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,117.49742959074553,91.38428200003545,128,4194304,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,97.92423161246094,109.65026799999578,128,4194304,10,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,97.09426583522902,110.58756300008099,128,4194304,10,10
JACCARD_U64X2_C,124.8409354794765,860.0879349999104,128,4194304,100,10
JACCARD_B128_VPSHUFB_SAD,57.44360522263793,1869.2103669998232,128,4194304,100,10
JACCARD_B128_VPOPCNTQ,79.75633545737202,1346.2777820000156,128,4194304,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,67.1037479683156,1600.121984999987,128,4194304,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,90.67943860414466,1184.1072689999237,128,4194304,100,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,76.85144112808823,1397.1655029999965,128,4194304,100,10
JACCARD_B128_VPOPCNTQ_PDX,119.73814910175436,896.7416250000042,128,4194304,100,10
JACCARD_B128_VPSHUFB_PDX,121.63874032710847,882.7301409999109,128,4194304,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,117.54924247789559,913.4400200000528,128,4194304,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,100.72033811366319,1066.062568999996,128,4194304,100,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,98.57052944136323,1089.3132359999527,128,4194304,100,10
JACCARD_U64X2_C,127.18882753024455,8442.108043999951,128,4194304,1000,10
JACCARD_B128_VPSHUFB_SAD,57.477813609263755,18680.97891299999,128,4194304,1000,10
JACCARD_B128_VPOPCNTQ,78.59202096229247,13662.224369000114,128,4194304,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,67.37956256331832,15935.71972199993,128,4194304,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,89.39684545960395,12010.958759000005,128,4194304,1000,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,78.7669356310859,13631.88519900018,128,4194304,1000,10
JACCARD_B128_VPOPCNTQ_PDX,124.58578389412445,8618.493943999965,128,4194304,1000,10
JACCARD_B128_VPSHUFB_PDX,119.17702711992133,9009.637595000186,128,4194304,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,120.86411816470158,8883.875879000016,128,4194304,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,103.49307079602984,10375.011735000044,128,4194304,1000,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,102.70746482047976,10454.369854000106,128,4194304,1000,10
JACCARD_U64X4_C,38.93998957995066,0.0033659998734947294,256,256,1,10
JACCARD_B256_VPSHUFB_SAD,38.1023255768565,0.003440000000409782,256,256,1,10
JACCARD_B256_VPOPCNTQ,51.20000485864048,0.002559999757067999,256,256,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,51.52201407173385,0.0025439999262744095,256,256,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,48.06454313675169,0.0027269998099654913,256,256,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,47.59331916885786,0.002753999979177024,256,256,1,10
JACCARD_B256_VPOPCNTQ_PDX,58.61896242593308,0.0022360000002663583,256,256,1,10
JACCARD_B256_VPSHUFB_PDX,51.04049591395213,0.0025680001272121444,256,256,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,67.0444929292522,0.00195500024346984,256,256,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,60.85051186559402,0.002153999957954511,256,256,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,55.3279874735649,0.0023689999579801224,256,256,1,10
JACCARD_U64X4_C,130.44585793495273,0.010048000149254221,256,256,10,10
JACCARD_B256_VPSHUFB_SAD,78.20058423726253,0.016761000097176293,256,256,10,10
JACCARD_B256_VPOPCNTQ,104.49812528719426,0.012543000138975913,256,256,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,93.03144191113817,0.014089000160311116,256,256,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,118.79996657782547,0.011032999736926286,256,256,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,107.0062856603789,0.012249000064912252,256,256,10,10
JACCARD_B256_VPOPCNTQ_PDX,179.7230288305415,0.007292999725905247,256,256,10,10
JACCARD_B256_VPSHUFB_PDX,144.67107946514673,0.009060000138561008,256,256,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,163.81952318976295,0.008000999969226541,256,256,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,196.80480321881353,0.006660000053670956,256,256,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,164.72539943797625,0.00795699997979682,256,256,10,10
JACCARD_U64X4_C,100.64113875316009,0.13023700012126938,256,256,100,10
JACCARD_B256_VPSHUFB_SAD,65.07429787287195,0.20141899994996493,256,256,100,10
JACCARD_B256_VPOPCNTQ,70.82943814159202,0.18505299976823153,256,256,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,74.21760426702639,0.17660499997873558,256,256,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,90.13898553156295,0.1454109997212072,256,256,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,81.00514808831072,0.16180700004042592,256,256,100,10
JACCARD_B256_VPOPCNTQ_PDX,113.44099980646287,0.11554200000318815,256,256,100,10
JACCARD_B256_VPSHUFB_PDX,97.9157640072998,0.13386199998421944,256,256,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,106.54614322935085,0.12301900005695643,256,256,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,125.64055869829478,0.10432299995954963,256,256,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,107.6336880702161,0.12177600001450628,256,256,100,10
JACCARD_U64X4_C,61.59398480201699,0.004256000011082506,256,512,1,10
JACCARD_B256_VPSHUFB_SAD,53.66304817216459,0.0048850001803657506,256,512,1,10
JACCARD_B256_VPOPCNTQ,73.51205766586878,0.0035660000321513508,256,512,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,70.0919784030785,0.0037400000110210385,256,512,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,61.248595096742555,0.004280000212020241,256,512,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,70.29874578052878,0.003728999672603095,256,512,1,10
JACCARD_B256_VPOPCNTQ_PDX,96.41190375938758,0.0027190003493160475,256,512,1,10
JACCARD_B256_VPSHUFB_PDX,70.75411746467036,0.003704999926412711,256,512,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,89.77535513568269,0.0029199995879025664,256,512,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,93.0909164215036,0.002815999778249534,256,512,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,90.9275067263212,0.002882999979192391,256,512,1,10
JACCARD_U64X4_C,177.05254801442962,0.014805999853706453,256,512,10,10
JACCARD_B256_VPSHUFB_SAD,87.82926271759064,0.029846999950677855,256,512,10,10
JACCARD_B256_VPOPCNTQ,110.05205698404751,0.02382000002398854,256,512,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,105.78000223344469,0.02478199985489482,256,512,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,93.37275140651347,0.028075000045646448,256,512,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,125.62008624845677,0.020868000319751445,256,512,10,10
JACCARD_B256_VPOPCNTQ_PDX,220.90165984255307,0.011867000011989148,256,512,10,10
JACCARD_B256_VPSHUFB_PDX,168.9072161294383,0.015520000033575343,256,512,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,201.4168314606431,0.013014999694860307,256,512,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,244.33217871423165,0.010729000223363983,256,512,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,199.78965112148492,0.01312099993810989,256,512,10,10
JACCARD_U64X4_C,134.40387192681027,0.19504200008668704,256,512,100,10
JACCARD_B256_VPSHUFB_SAD,77.3811140596003,0.33876999987114687,256,512,100,10
JACCARD_B256_VPOPCNTQ,86.74491478891584,0.30220100006772554,256,512,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,89.2380803943067,0.29375799977060524,256,512,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,106.497231448486,0.24615099982838728,256,512,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,97.63059302709135,0.26850599988392787,256,512,100,10
JACCARD_B256_VPOPCNTQ_PDX,149.67682995580782,0.17514000001028762,256,512,100,10
JACCARD_B256_VPSHUFB_PDX,127.0736281340424,0.20629300024666009,256,512,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,131.5653700385486,0.19925000015064143,256,512,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,165.54825077431556,0.15834900023037335,256,512,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,141.8466732385863,0.18480800008546794,256,512,100,10
JACCARD_U64X4_C,75.67667493347953,0.006927999947947683,256,1024,1,10
JACCARD_B256_VPSHUFB_SAD,67.02735836130769,0.007822000043233857,256,1024,1,10
JACCARD_B256_VPOPCNTQ,89.79071611428225,0.005839000095875235,256,1024,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,85.57010265080137,0.006126999778643949,256,1024,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,98.60598629607168,0.005316999704518821,256,1024,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,91.18051971585544,0.005750000127591193,256,1024,1,10
JACCARD_B256_VPOPCNTQ_PDX,136.00208565752072,0.0038549997043446638,256,1024,1,10
JACCARD_B256_VPSHUFB_PDX,120.55369224811524,0.004348999937064946,256,1024,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,141.54642131513154,0.0037040003917354625,256,1024,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,139.99679729231002,0.003744999958144035,256,1024,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,124.00377528543481,0.0042280003071937244,256,1024,1,10
JACCARD_U64X4_C,209.49732275934846,0.025026000002981164,256,1024,10,10
JACCARD_B256_VPSHUFB_SAD,95.2367806298599,0.055050999890227104,256,1024,10,10
JACCARD_B256_VPOPCNTQ,124.29777134736638,0.04218000003675115,256,1024,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,117.95005589216775,0.04445000013220124,256,1024,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,156.21942236731886,0.03356099978191196,256,1024,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,140.21020078432178,0.03739299972949084,256,1024,10,10
JACCARD_B256_VPOPCNTQ_PDX,266.93549061379963,0.019641000108094886,256,1024,10,10
JACCARD_B256_VPSHUFB_PDX,199.31115666943336,0.02630500011946424,256,1024,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,231.03511975053863,0.022693000119033968,256,1024,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,296.02393900527466,0.01771100005498738,256,1024,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,239.48839813808814,0.021891999949730234,256,1024,10,10
JACCARD_U64X4_C,167.6493065114676,0.3127290001430083,256,1024,100,10
JACCARD_B256_VPSHUFB_SAD,83.17490132358184,0.6303440000010596,256,1024,100,10
JACCARD_B256_VPOPCNTQ,104.57107521929036,0.5013700001654797,256,1024,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,95.76858647310378,0.547453000308451,256,1024,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,127.05238025046643,0.4126550002183649,256,1024,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,117.03666992038718,0.44796900010624086,256,1024,100,10
JACCARD_B256_VPOPCNTQ_PDX,189.86930134601914,0.2761309997367789,256,1024,100,10
JACCARD_B256_VPSHUFB_PDX,152.56275204283287,0.343654000062088,256,1024,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,170.20127272287206,0.30803999970885343,256,1024,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,210.6919679383805,0.2488410000296426,256,1024,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,175.33015194758366,0.2990289999615925,256,1024,100,10
JACCARD_U64X4_C,155.4080451101382,3.3736220002538175,256,1024,1000,10
JACCARD_B256_VPSHUFB_SAD,81.9502831878674,6.397635000212176,256,1024,1000,10
JACCARD_B256_VPOPCNTQ,100.27570233188703,5.228465000072902,256,1024,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,94.3268724941333,5.558203999953548,256,1024,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,121.8478157325758,4.302809999899182,256,1024,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,111.335381990291,4.709087000264844,256,1024,1000,10
JACCARD_B256_VPOPCNTQ_PDX,175.39737129273533,2.989143999911903,256,1024,1000,10
JACCARD_B256_VPSHUFB_PDX,144.6215176808204,3.625241999998252,256,1024,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,161.41205997380254,3.248133999932179,256,1024,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,186.98266974163423,2.803938999932143,256,1024,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,162.3972023535343,3.228430000035587,256,1024,1000,10
JACCARD_U64X4_C,133.22017566927153,0.007870999979786575,256,2048,1,10
JACCARD_B256_VPSHUFB_SAD,81.74118918037726,0.01282800030821818,256,2048,1,10
JACCARD_B256_VPOPCNTQ,107.24925531873194,0.009777000286703696,256,2048,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,99.92147912983934,0.010493999980099034,256,2048,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,120.7063429436656,0.008686999990459299,256,2048,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,114.41090617640623,0.009165000392385991,256,2048,1,10
JACCARD_B256_VPOPCNTQ_PDX,180.88252278276303,0.005797000085294712,256,2048,1,10
JACCARD_B256_VPSHUFB_PDX,150.16125259511054,0.006982999821047997,256,2048,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,175.11288253406457,0.00598800033912994,256,2048,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,190.92789068557005,0.005492000127560459,256,2048,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,171.92588738279252,0.006099000074755168,256,2048,1,10
JACCARD_U64X4_C,222.03832767772974,0.04722499988929485,256,2048,10,10
JACCARD_B256_VPSHUFB_SAD,99.78645237241366,0.10508200011827284,256,2048,10,10
JACCARD_B256_VPOPCNTQ,129.50498959318898,0.08096800002022064,256,2048,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,115.44506726510805,0.09082899987333803,256,2048,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,166.2717234691415,0.06306400018729619,256,2048,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,146.22247695809946,0.07171099969127681,256,2048,10,10
JACCARD_B256_VPOPCNTQ_PDX,286.731202061732,0.03656999979284592,256,2048,10,10
JACCARD_B256_VPSHUFB_PDX,211.20631576018312,0.04964700019627344,256,2048,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,256.7710674196325,0.04083699968759902,256,2048,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,280.05341844788325,0.03744199966604356,256,2048,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,260.16027587054543,0.04030500031149131,256,2048,10,10
JACCARD_U64X4_C,201.1753082340924,0.5212249998294283,256,2048,100,10
JACCARD_B256_VPSHUFB_SAD,91.47164016819718,1.1463400001048285,256,2048,100,10
JACCARD_B256_VPOPCNTQ,116.36441115651601,0.90111400004389,256,2048,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,107.06495824870667,0.9793829999580339,256,2048,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,145.17502811562767,0.7222839999485586,256,2048,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,127.80825637884699,0.8204290002140624,256,2048,100,10
JACCARD_B256_VPOPCNTQ_PDX,221.67172988700992,0.4730309997285076,256,2048,100,10
JACCARD_B256_VPSHUFB_PDX,176.93782226802603,0.592624000091746,256,2048,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,201.92571372767804,0.5192879998503486,256,2048,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,246.10589425459173,0.4260669998075173,256,2048,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,205.2011842670879,0.5109990001983533,256,2048,100,10
JACCARD_U64X4_C,195.91279122809712,5.3522589996646275,256,2048,1000,10
JACCARD_B256_VPSHUFB_SAD,92.14277272076059,11.379905000012513,256,2048,1000,10
JACCARD_B256_VPOPCNTQ,113.29816608820192,9.255012999801693,256,2048,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,107.64401925908246,9.741145000134566,256,2048,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,141.24457558037184,7.423831999858521,256,2048,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,128.08325724172403,8.186675000160903,256,2048,1000,10
JACCARD_B256_VPOPCNTQ_PDX,215.9530469528975,4.855573999975604,256,2048,1000,10
JACCARD_B256_VPSHUFB_PDX,171.31682852865146,6.120683000062854,256,2048,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,193.5291210194793,5.418182000084926,256,2048,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,233.3070191250395,4.4944040000700625,256,2048,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,199.23689345327222,5.262960999971256,256,2048,1000,10
JACCARD_U64X4_C,177.9056677162242,0.011787999937951099,256,4096,1,10
JACCARD_B256_VPSHUFB_SAD,89.07751688261139,0.02354300022489042,256,4096,1,10
JACCARD_B256_VPOPCNTQ,116.40497327481897,0.018016000012721634,256,4096,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,108.46402806021358,0.019335000160936033,256,4096,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,140.84298305064036,0.014889999874867499,256,4096,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,124.90482247580185,0.016790000245237025,256,4096,1,10
JACCARD_B256_VPOPCNTQ_PDX,219.43622740162766,0.009556999884807738,256,4096,1,10
JACCARD_B256_VPSHUFB_PDX,177.25906609735628,0.011830999937956221,256,4096,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,197.5463441319146,0.010616000054142205,256,4096,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,242.0535611157512,0.008663999778946163,256,4096,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,211.02353742666583,0.009938000403053593,256,4096,1,10
JACCARD_U64X4_C,249.8781080429242,0.08392700010517729,256,4096,10,10
JACCARD_B256_VPSHUFB_SAD,102.2312783652204,0.20513800018306938,256,4096,10,10
JACCARD_B256_VPOPCNTQ,125.61181143963388,0.1669550001679454,256,4096,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,122.58168617271272,0.1710819997242652,256,4096,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,172.10790273158196,0.12185099967609858,256,4096,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,147.91279595586158,0.14178300034473068,256,4096,10,10
JACCARD_B256_VPOPCNTQ_PDX,302.83345983515255,0.0692510002409108,256,4096,10,10
JACCARD_B256_VPSHUFB_PDX,223.4792897875445,0.09384099985254579,256,4096,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,263.0482283580738,0.0797249999777705,256,4096,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,313.69601899229406,0.06685300013486994,256,4096,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,261.3631775105107,0.08023899999898276,256,4096,10,10
JACCARD_U64X4_C,232.61059578010122,0.90157199974783,256,4096,100,10
JACCARD_B256_VPSHUFB_SAD,96.79411762809549,2.1666110001206107,256,4096,100,10
JACCARD_B256_VPOPCNTQ,122.99326430247562,1.7050950000339071,256,4096,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,113.18972178258022,1.8527760003053118,256,4096,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,157.56485647136316,1.3309770001797006,256,4096,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,143.32395906770893,1.4632249999522173,256,4096,100,10
JACCARD_B256_VPOPCNTQ_PDX,249.91830867332192,0.8391350002057152,256,4096,100,10
JACCARD_B256_VPSHUFB_PDX,201.17241347101168,1.0424649999549729,256,4096,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,240.60255271841174,0.8716249999451975,256,4096,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,294.9734374055157,0.7109630000741163,256,4096,100,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,246.66601595040072,0.850198999614804,256,4096,100,10
JACCARD_U64X4_C,219.4845678613616,9.554894999837416,256,4096,1000,10
JACCARD_B256_VPSHUFB_SAD,96.663114927654,21.695472999908816,256,4096,1000,10
JACCARD_B256_VPOPCNTQ,123.98931203543373,16.913973999635346,256,4096,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,115.46035309152238,18.163394999646698,256,4096,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,158.92685090368522,13.195705999805796,256,4096,1000,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,140.85811772906848,14.88840000001801,256,4096,1000,10
JACCARD_B256_VPOPCNTQ_PDX,251.7000222050113,8.331949999956123,256,4096,1000,10
JACCARD_B256_VPSHUFB_PDX,201.44975677168387,10.410297999897011,256,4096,1000,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,223.43374124787601,9.386013000039384,256,4096,1000,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,282.79198616248635,7.415882000259444,256,4096,1000,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,235.3690626847672,8.910058000310528,256,4096,1000,10
JACCARD_U64X4_C,210.1670597090491,0.019956999949499732,256,8192,1,10
JACCARD_B256_VPSHUFB_SAD,95.2320234901976,0.0440429998889158,256,8192,1,10
JACCARD_B256_VPOPCNTQ,125.22927161505106,0.033493000046291854,256,8192,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,116.43082353950696,0.03602400011004647,256,8192,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,152.80909183311468,0.027448000309959752,256,8192,1,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,136.19638949938772,0.030795999919064343,256,8192,1,10
JACCARD_B256_VPOPCNTQ_PDX,270.46067059502866,0.0155079997057328,256,8192,1,10
JACCARD_B256_VPSHUFB_PDX,192.5494175663031,0.021783000192954205,256,8192,1,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,220.3237890182224,0.019037000129173975,256,8192,1,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,247.55379815371384,0.016942999991442775,256,8192,1,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,233.77014974334037,0.01794199988580658,256,8192,1,10
JACCARD_U64X4_C,257.1520361853043,0.16310599994540098,256,8192,10,10
JACCARD_B256_VPSHUFB_SAD,104.19414372499956,0.40254700024888734,256,8192,10,10
JACCARD_B256_VPOPCNTQ,135.1671418695722,0.31030500031192787,256,8192,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,122.22874981038147,0.3431520003687183,256,8192,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,177.58929646912532,0.2361799997743219,256,8192,10,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,155.29570345968347,0.27008499955627485,256,8192,10,10
JACCARD_B256_VPOPCNTQ_PDX,309.6569951642941,0.13545000001613516,256,8192,10,10
JACCARD_B256_VPSHUFB_PDX,230.94225737881706,0.1816170001802675,256,8192,10,10
JACCARD_B256_VPOPCNTQ_VPSHUFB_PDX,262.9806070946214,0.1594909999766969,256,8192,10,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED_PDX,331.068276000204,0.12669000034293276,256,8192,10,10
JACCARD_B256_VPSHUFB_PRECOMPUTED_PDX,275.67807043986636,0.1521449999017932,256,8192,10,10
JACCARD_U64X4_C,249.72992544426518,1.679535999755899,256,8192,100,10
JACCARD_B256_VPSHUFB_SAD,101.25023144637969,4.142512999806058,256,8192,100,10
JACCARD_B256_VPOPCNTQ,131.0032233047068,3.2016800000747025,256,8192,100,10
JACCARD_B256_VPOPCNTQ_VPSHUFB,121.28007421041254,3.4583619999466464,256,8192,100,10
JACCARD_B256_VPOPCNTQ_PRECOMPUTED,170.4562320244117,2.460633999817219,256,8192,100,10
JACCARD_B256_VPSHUFB_SAD_PRECOMPUTED,150.1501750957623,2.793405999909737,256,8192,100,10
